"Country or Territory","Station Name","WMO Station Number","National Station Id Number","Period","Element-Statistic Qualifier Code","Statistic Description","Unit","Jan","Jan Footnotes","Feb","Feb Footnotes","Mar","Mar Footnotes","Apr","Apr Footnotes","May","May Footnotes","Jun","Jun Footnotes","Jul","Jul Footnotes","Aug","Aug Footnotes","Sep","Sep Footnotes","Oct","Oct Footnotes","Nov","Nov Footnotes","Dec","Dec Footnotes","Annual","Annual Footnotes","Annual NCDC Computed Value","Annual NCDC Computed Value Footnotes"
"UNITED STATES OF AMERICA","WORCESTER/WSO AP MA","72000","00199923","1961-1990","","Mean of 3-Hourly Observations","hPa","1015.9","","1014.9","","1014.4","","1014.4","","1015.9","","1015.5","","1016.0","","1016.5","","1018.8","","1018.2","","1016.4","","1016.1","","1016.1","","1016.1",""
"UNITED STATES OF AMERICA","WORCESTER/WSO AP MA","72000","00199923","1961-1990","","Number of Years used to Calculate Normal","hPa","13","","13","","13","","13","","13","","13","","13","","13","","13","","13","","12","","12","","12","","-9999.9","1"
"UNITED STATES OF AMERICA","ELKO/MUNICIPAL ARPT NV","72000","00262573","1961-1990","","Mean of 3-Hourly Observations","hPa","1023.2","","1020.5","","1015.9","","1014.3","","1012.7","","1012.3","","1012.9","","1013.4","","1015.0","","1018.6","","1020.1","","1022.9","","1016.8","","1016.8",""
"UNITED STATES OF AMERICA","ELKO/MUNICIPAL ARPT NV","72000","00262573","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","29","","29","","29","","29","","29","","29","","29","","29","","29","","29","","29","","28","","-9999.9","1"
"UNITED STATES OF AMERICA","ISLIP/LONG ISL MACARTHUR AP NY","72000","00304130","1974-1990","","Mean of 3-Hourly Observations","hPa","1017.7","","1017.5","","1017.8","","1015.2","","1015.8","","1015.3","","1016.3","","1017.9","","1019.1","","1019.9","","1019.0","","1018.6","","1017.5","","1017.5",""
"UNITED STATES OF AMERICA","ISLIP/LONG ISL MACARTHUR AP NY","72000","00304130","1974-1990","","Number of Years used to Calculate Normal","hPa","12","","12","","12","","12","","12","","13","","13","","12","","12","","12","","12","","12","","12","","-9999.9","1"
"UNITED STATES OF AMERICA","NEW YORK CENTRAL PARK, NY","72000","00305801","1965-1984","","Mean of 3-Hourly Observations","hPa","1017.5","","1016.8","","1015.8","","1015.2","","1015.3","","1015.4","","1015.8","","1016.8","","1018.0","","1018.7","","1017.3","","1017.4","","1016.7","","1016.7",""
"UNITED STATES OF AMERICA","NEW YORK CENTRAL PARK, NY","72000","00305801","1965-1984","","Number of Years used to Calculate Normal","hPa","19","","19","","18","","19","","19","","18","","18","","17","","17","","17","","17","","17","","16","","-9999.9","1"
"UNITED STATES OF AMERICA","EL PASO/INT'L ARPT TX","72270","00412797","1962-1990","","Mean of 3-Hourly Observations","hPa","1018.0","","1015.7","","1012.1","","1010.4","","1008.8","","1008.3","","1010.6","","1011.4","","1012.1","","1014.5","","1016.4","","1017.9","","1013.0","","1013.0",""
"UNITED STATES OF AMERICA","EL PASO/INT'L ARPT TX","72270","00412797","1962-1990","","Number of Years used to Calculate Normal","hPa","29","","29","","29","","29","","29","","29","","29","","29","","29","","29","","29","","29","","29","","-9999.9","1"
"UNITED STATES OF AMERICA","TUCSON/INT'L ARPT AZ","72274","00028820","1961-1990","","Mean of 3-Hourly Observations","hPa","1017.0","","1015.5","","1012.9","","1011.2","","1009.2","","1007.9","","1010.0","","1010.3","","1010.0","","1012.6","","1015.1","","1016.6","","1012.3","","1012.4",""
"UNITED STATES OF AMERICA","TUCSON/INT'L ARPT AZ","72274","00028820","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","PHOENIX/SKY HARBOR INTL, AZ","72278","00026481","1961-1990","","Mean of 3-Hourly Observations","hPa","1018.1","","1016.3","","1013.5","","1011.4","","1009.0","","1007.5","","1008.9","","1009.3","","1009.4","","1012.5","","1015.7","","1017.6","","1012.4","","1012.4",""
"UNITED STATES OF AMERICA","PHOENIX/SKY HARBOR INTL, AZ","72278","00026481","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","YUMA/INT'L ARPT AZ","72280","00029660","1961-1979","","Mean of 3-Hourly Observations","hPa","1018.4","","1016.6","","1013.9","","1012.1","","1009.7","","1007.6","","1008.5","","1008.7","","1008.7","","1012.2","","1015.7","","1017.7","","1012.5","","1012.5",""
"UNITED STATES OF AMERICA","YUMA/INT'L ARPT AZ","72280","00029660","1961-1979","","Number of Years used to Calculate Normal","hPa","19","","19","","19","","19","","19","","19","","18","","18","","18","","18","","18","","18","","18","","-9999.9","1"
"UNITED STATES OF AMERICA","SAN DIEGO/LINDBERGH FIELD CA","72290","00047740","1961-1990","","Mean of 3-Hourly Observations","hPa","1018.5","","1017.9","","1016.7","","1015.9","","1014.6","","1013.4","","1013.4","","1013.0","","1012.4","","1014.7","","1016.9","","1018.0","","1015.4","","1015.5",""
"UNITED STATES OF AMERICA","SAN DIEGO/LINDBERGH FIELD CA","72290","00047740","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","SAN NICOLAS ISLAND, CA","72291","00047870","1961-1989","","Mean of 3-Hourly Observations","hPa","1018.6","","1017.5","","1017.0","","1016.1","","1014.5","","1013.3","","1013.8","","1012.5","","1012.6","","1014.8","","1016.9","","1017.4","","1015.3","","1015.4",""
"UNITED STATES OF AMERICA","SAN NICOLAS ISLAND, CA","72291","00047870","1961-1989","","Number of Years used to Calculate Normal","hPa","6","","6","","6","","6","","5","","5","","5","","5","","6","","6","","6","","6","","5","","-9999.9","1"
"UNITED STATES OF AMERICA","LOS ANGELES/INTL, CA","72295","00045114","1961-1990","","Mean of 3-Hourly Observations","hPa","1018.5","","1017.8","","1016.4","","1015.6","","1014.3","","1013.2","","1013.4","","1013.0","","1012.4","","1014.8","","1016.9","","1018.1","","1015.3","","1015.4",""
"UNITED STATES OF AMERICA","LOS ANGELES/INTL, CA","72295","00045114","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","LONG BEACH/WSCMO CA","72297","00045085","1961-1990","","Mean of 3-Hourly Observations","hPa","1018.7","","1018.0","","1016.5","","1015.9","","1014.6","","1013.3","","1013.4","","1013.1","","1012.5","","1014.9","","1017.1","","1018.3","","1015.5","","1015.5",""
"UNITED STATES OF AMERICA","LONG BEACH/WSCMO CA","72297","00045085","1961-1990","","Number of Years used to Calculate Normal","hPa","25","","24","","24","","25","","25","","25","","25","","25","","25","","25","","25","","24","","23","","-9999.9","1"
"UNITED STATES OF AMERICA","CAPE HATTERAS, NC","72304","00311458","1961-1990","","Mean of 3-Hourly Observations","hPa","1019.4","","1018.4","","1017.5","","1016.6","","1016.6","","1016.6","","1017.2","","1017.5","","1017.8","","1018.7","","1019.0","","1019.8","","1017.9","","1017.9",""
"UNITED STATES OF AMERICA","CAPE HATTERAS, NC","72304","00311458","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","RALEIGH/RALEIGH-DURHAM, NC","72306","00317069","1961-1990","","Mean of 3-Hourly Observations","hPa","1020.0","","1018.7","","1017.3","","1016.2","","1016.2","","1016.2","","1016.9","","1017.4","","1018.3","","1019.5","","1019.4","","1020.3","","1018.0","","1018.0",""
"UNITED STATES OF AMERICA","RALEIGH/RALEIGH-DURHAM, NC","72306","00317069","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","NORFOLK/INTL, VA","72308","00446139","1961-1990","","Mean of 3-Hourly Observations","hPa","1019.6","","1018.5","","1017.3","","1016.2","","1016.4","","1016.2","","1016.7","","1017.4","","1018.4","","1019.5","","1019.1","","1019.9","","1017.9","","1017.9",""
"UNITED STATES OF AMERICA","NORFOLK/INTL, VA","72308","00446139","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","COLUMBIA/METRO ARPT SC","72310","00381939","1961-1990","","Mean of 3-Hourly Observations","hPa","1020.5","","1019.1","","1017.6","","1016.7","","1016.2","","1016.1","","1016.9","","1017.1","","1017.7","","1019.2","","1019.7","","1020.7","","1018.1","","1018.1",""
"UNITED STATES OF AMERICA","COLUMBIA/METRO ARPT SC","72310","00381939","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","ATHENS, GA","72311","00090435","1961-1990","","Mean of 3-Hourly Observations","hPa","1020.4","","1018.8","","1017.3","","1016.5","","1016.0","","1016.1","","1017.0","","1017.2","","1017.7","","1019.1","","1019.5","","1020.5","","1018.0","","1018.0",""
"UNITED STATES OF AMERICA","ATHENS, GA","72311","00090435","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","GREENVILLE/G-SPARTANBURG, SC","72312","00383747","1962-1990","","Mean of 3-Hourly Observations","hPa","1020.2","","1018.8","","1017.4","","1016.4","","1016.0","","1016.2","","1017.1","","1017.5","","1018.3","","1019.7","","1019.7","","1020.6","","1018.2","","1018.2",""
"UNITED STATES OF AMERICA","GREENVILLE/G-SPARTANBURG, SC","72312","00383747","1962-1990","","Number of Years used to Calculate Normal","hPa","28","","28","","28","","28","","28","","28","","28","","28","","28","","28","","29","","29","","28","","-9999.9","1"
"UNITED STATES OF AMERICA","CHARLOTTE/DOUGLAS INT'L ARPT NC","72314","00311690","1961-1990","","Mean of 3-Hourly Observations","hPa","1020.2","","1018.9","","1017.4","","1016.4","","1016.2","","1016.3","","1017.0","","1017.5","","1018.3","","1019.6","","1019.7","","1020.5","","1018.2","","1018.2",""
"UNITED STATES OF AMERICA","CHARLOTTE/DOUGLAS INT'L ARPT NC","72314","00311690","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","ASHEVILLE/REGIONAL, NC","72315","00310300","1964-1990","","Mean of 3-Hourly Observations","hPa","1019.7","","1018.6","","1017.2","","1016.5","","1016.5","","1017.2","","1018.2","","1018.7","","1019.3","","1020.2","","1019.8","","1020.2","","1018.5","","1018.5",""
"UNITED STATES OF AMERICA","ASHEVILLE/REGIONAL, NC","72315","00310300","1964-1990","","Number of Years used to Calculate Normal","hPa","26","","26","","26","","26","","26","","26","","26","","26","","27","","27","","27","","27","","26","","-9999.9","1"
"UNITED STATES OF AMERICA","LAKE CHARLES/WSO AP LA","72240","00165078","1961-1990","","Mean of 3-Hourly Observations","hPa","1021.0","","1019.5","","1017.0","","1015.9","","1014.8","","1015.1","","1016.6","","1016.0","","1015.5","","1018.0","","1019.1","","1020.4","","1017.4","","1017.4",""
"UNITED STATES OF AMERICA","LAKE CHARLES/WSO AP LA","72240","00165078","1961-1990","","Number of Years used to Calculate Normal","hPa","29","","29","","29","","29","","29","","29","","29","","29","","29","","29","","30","","30","","29","","-9999.9","1"
"UNITED STATES OF AMERICA","PORT ARTHUR, TX","72241","00417174","1961-1990","","Mean of 3-Hourly Observations","hPa","1021.3","","1019.1","","1017.3","","1015.6","","1014.9","","1014.6","","1016.5","","1015.7","","1015.6","","1018.0","","1018.9","","1020.7","","1017.4","","1017.4",""
"UNITED STATES OF AMERICA","PORT ARTHUR, TX","72241","00417174","1961-1990","","Number of Years used to Calculate Normal","hPa","19","","19","","19","","19","","19","","19","","19","","19","","20","","20","","20","","19","","18","","-9999.9","1"
"UNITED STATES OF AMERICA","HOUSTON/INTERCONTINENTAL, TX","72243","00414300","1969-1990","","Mean of 3-Hourly Observations","hPa","1020.9","","1019.6","","1016.0","","1015.0","","1013.5","","1014.3","","1016.0","","1015.4","","1015.3","","1017.6","","1018.8","","1020.1","","1016.9","","1016.9",""
"UNITED STATES OF AMERICA","HOUSTON/INTERCONTINENTAL, TX","72243","00414300","1969-1990","","Number of Years used to Calculate Normal","hPa","21","","21","","21","","21","","21","","22","","22","","22","","22","","22","","22","","22","","21","","-9999.9","1"
"UNITED STATES OF AMERICA","SHREVEPORT/WSO AP LA","72248","00168440","1961-1990","","Mean of 3-Hourly Observations","hPa","1021.2","","1019.3","","1016.4","","1015.2","","1014.4","","1014.7","","1016.1","","1015.8","","1016.0","","1018.3","","1019.1","","1020.4","","1017.2","","1017.2",""
"UNITED STATES OF AMERICA","SHREVEPORT/WSO AP LA","72248","00168440","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","BROWNSVILLE/INTL, TX","72250","00411136","1961-1990","","Mean of 3-Hourly Observations","hPa","1019.4","","1017.8","","1014.7","","1013.1","","1012.1","","1012.8","","1014.9","","1014.2","","1013.4","","1016.1","","1017.3","","1018.7","","1015.4","","1015.4",""
"UNITED STATES OF AMERICA","BROWNSVILLE/INTL, TX","72250","00411136","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","CORPUS CHRISTI/INTL, TX","72251","00412015","1961-1990","","Mean of 3-Hourly Observations","hPa","1020.2","","1018.5","","1015.3","","1013.6","","1012.6","","1013.3","","1015.2","","1014.6","","1014.0","","1016.8","","1017.9","","1019.4","","1015.9","","1016.0",""
"UNITED STATES OF AMERICA","CORPUS CHRISTI/INTL, TX","72251","00412015","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","SAN ANTONIO/INTL, TX","72253","00417945","1961-1990","","Mean of 3-Hourly Observations","hPa","1020.4","","1018.6","","1015.3","","1013.6","","1012.6","","1013.2","","1015.0","","1014.6","","1014.5","","1017.1","","1018.3","","1019.6","","1016.1","","1016.1",""
"UNITED STATES OF AMERICA","SAN ANTONIO/INTL, TX","72253","00417945","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","AUSTIN/MUNICIPAL AP TX","72254","00410428","1961-1990","","Mean of 3-Hourly Observations","hPa","1020.7","","1018.9","","1015.5","","1013.9","","1012.9","","1013.4","","1015.1","","1014.6","","1014.7","","1017.3","","1018.5","","1019.9","","1016.3","","1016.3",""
"UNITED STATES OF AMERICA","AUSTIN/MUNICIPAL AP TX","72254","00410428","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","VICTORIA/REGIONAL AP TX","72255","00419364","1961-1990","","Mean of 3-Hourly Observations","hPa","1020.5","","1019.2","","1016.0","","1014.4","","1013.1","","1014.0","","1015.8","","1015.1","","1014.8","","1017.3","","1018.5","","1019.7","","1016.5","","1016.5",""
"UNITED STATES OF AMERICA","VICTORIA/REGIONAL AP TX","72255","00419364","1961-1990","","Number of Years used to Calculate Normal","hPa","26","","26","","26","","26","","26","","26","","27","","27","","27","","27","","27","","27","","26","","-9999.9","1"
"UNITED STATES OF AMERICA","WACO/MADISON-COOPER ARPT TX","72256","00419419","1961-1990","","Mean of 3-Hourly Observations","hPa","1021.1","","1019.1","","1015.7","","1014.1","","1013.1","","1013.4","","1015.0","","1014.6","","1015.1","","1017.5","","1018.7","","1020.1","","1016.5","","1016.5",""
"UNITED STATES OF AMERICA","WACO/MADISON-COOPER ARPT TX","72256","00419419","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","FORT WORTH/GREATER SW INT'L A,TX","72259","00412242","1961-1990","","Mean of 3-Hourly Observations","hPa","1021.2","","1019.3","","1015.8","","1014.2","","1013.3","","1013.5","","1014.9","","1014.7","","1015.4","","1017.7","","1018.7","","1020.2","","1016.6","","1016.6",""
"UNITED STATES OF AMERICA","FORT WORTH/GREATER SW INT'L A,TX","72259","00412242","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","SAN ANGELO/MATHIS, TX","72263","00417943","1962-1990","","Mean of 3-Hourly Observations","hPa","1019.8","","1017.9","","1014.2","","1012.3","","1011.1","","1011.5","","1013.4","","1013.4","","1014.2","","1016.4","","1017.7","","1019.2","","1015.1","","1015.1",""
"UNITED STATES OF AMERICA","SAN ANGELO/MATHIS, TX","72263","00417943","1962-1990","","Number of Years used to Calculate Normal","hPa","29","","29","","29","","29","","29","","29","","29","","29","","29","","29","","29","","29","","29","","-9999.9","1"
"UNITED STATES OF AMERICA","MIDLAND/WSO AP TX","72265","00415890","1961-1990","","Mean of 3-Hourly Observations","hPa","1018.6","","1016.5","","1012.9","","1011.2","","1010.1","","1010.4","","1012.6","","1012.8","","1013.6","","1015.6","","1016.7","","1017.9","","1014.1","","1014.1",""
"UNITED STATES OF AMERICA","MIDLAND/WSO AP TX","72265","00415890","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","ABILENE/MUNICIPAL ARPT TX","72266","00410016","1961-1990","","Mean of 3-Hourly Observations","hPa","1020.1","","1018.1","","1014.4","","1012.7","","1011.7","","1012.1","","1013.9","","1013.9","","1014.7","","1016.7","","1017.9","","1019.3","","1015.4","","1015.5",""
"UNITED STATES OF AMERICA","ABILENE/MUNICIPAL ARPT TX","72266","00410016","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","LUBBOCK/REGIONAL ARPT TX","72267","00415411","1962-1990","","Mean of 3-Hourly Observations","hPa","1018.9","","1017.1","","1013.3","","1011.7","","1010.7","","1011.0","","1013.3","","1013.6","","1014.4","","1016.1","","1017.0","","1018.4","","1014.6","","1014.6",""
"UNITED STATES OF AMERICA","LUBBOCK/REGIONAL ARPT TX","72267","00415411","1962-1990","","Number of Years used to Calculate Normal","hPa","29","","29","","29","","29","","29","","29","","29","","29","","29","","29","","29","","29","","29","","-9999.9","1"
"UNITED STATES OF AMERICA","ROSWELL/INDUSTRIAL AIR PARK NM","72268","00297610","1973-1990","","Mean of 3-Hourly Observations","hPa","1018.5","","1016.2","","1011.4","","1010.7","","1008.8","","1009.5","","1011.6","","1012.3","","1013.3","","1015.3","","1016.2","","1018.2","","1013.5","","1013.5",""
"UNITED STATES OF AMERICA","ROSWELL/INDUSTRIAL AIR PARK NM","72268","00297610","1973-1990","","Number of Years used to Calculate Normal","hPa","17","","18","","18","","18","","18","","17","","17","","17","","17","","17","","17","","17","","16","","-9999.9","1"
"UNITED STATES OF AMERICA","WEST PALM BEACH/INTL, FL","72203","00089525","1961-1990","","Mean of 3-Hourly Observations","hPa","1019.8","","1018.9","","1018.0","","1017.5","","1016.2","","1016.5","","1018.2","","1017.0","","1015.4","","1015.6","","1017.7","","1019.6","","1017.5","","1017.5",""
"UNITED STATES OF AMERICA","WEST PALM BEACH/INTL, FL","72203","00089525","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","ORLANDO/JETPORT, FL","72205","00086628","1961-1990","","Mean of 3-Hourly Observations","hPa","1020.4","","1019.2","","1018.2","","1017.6","","1016.5","","1016.6","","1018.1","","1017.2","","1015.9","","1016.8","","1018.8","","1020.4","","1018.0","","1018.0",""
"UNITED STATES OF AMERICA","ORLANDO/JETPORT, FL","72205","00086628","1961-1990","","Number of Years used to Calculate Normal","hPa","28","","28","","28","","28","","28","","28","","28","","28","","28","","28","","28","","28","","28","","-9999.9","1"
"UNITED STATES OF AMERICA","JACKSONVILLE/WSO AP FL","72206","00084358","1961-1990","","Mean of 3-Hourly Observations","hPa","1020.9","","1019.6","","1018.3","","1017.8","","1016.6","","1016.6","","1017.9","","1017.3","","1016.7","","1018.0","","1019.5","","1021.0","","1018.3","","1018.4",""
"UNITED STATES OF AMERICA","JACKSONVILLE/WSO AP FL","72206","00084358","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","SAVANNAH/MUNICIPAL, GA","72207","00097847","1961-1990","","Mean of 3-Hourly Observations","hPa","1020.9","","1019.5","","1018.1","","1017.5","","1016.6","","1016.5","","1017.6","","1017.3","","1017.3","","1018.7","","1019.7","","1021.0","","1018.4","","1018.4",""
"UNITED STATES OF AMERICA","SAVANNAH/MUNICIPAL, GA","72207","00097847","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","29","","29","","30","","30","","30","","30","","30","","30","","30","","30","","29","","-9999.9","1"
"UNITED STATES OF AMERICA","CHARLESTON/MUNICIPAL, SC","72208","00381544","1961-1990","","Mean of 3-Hourly Observations","hPa","1020.6","","1019.3","","1018.0","","1017.3","","1016.6","","1016.6","","1017.5","","1017.4","","1017.6","","1018.9","","1019.7","","1020.9","","1018.4","","1018.4",""
"UNITED STATES OF AMERICA","CHARLESTON/MUNICIPAL, SC","72208","00381544","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","TAMPA/INT'L ARPT FL","72211","00088788","1961-1990","","Mean of 3-Hourly Observations","hPa","1020.4","","1019.3","","1018.2","","1017.6","","1016.2","","1016.3","","1017.9","","1016.9","","1015.6","","1016.6","","1018.6","","1020.3","","1017.8","","1017.8",""
"UNITED STATES OF AMERICA","TAMPA/INT'L ARPT FL","72211","00088788","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","TALLAHASSEE/MUNICIPAL, FL","72214","00088758","1961-1990","","Mean of 3-Hourly Observations","hPa","1021.1","","1019.6","","1018.1","","1017.5","","1016.2","","1016.2","","1017.5","","1016.9","","1016.4","","1018.0","","1019.5","","1021.0","","1018.2","","1018.2",""
"UNITED STATES OF AMERICA","TALLAHASSEE/MUNICIPAL, FL","72214","00088758","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","MACON/LEWIS B WILSON ARPT GA","72217","00095443","1961-1990","","Mean of 3-Hourly Observations","hPa","1021.1","","1019.5","","1017.9","","1017.1","","1016.2","","1016.2","","1017.2","","1017.1","","1017.4","","1019.0","","1019.9","","1021.1","","1018.3","","1018.3",""
"UNITED STATES OF AMERICA","MACON/LEWIS B WILSON ARPT GA","72217","00095443","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","AUGUSTA/BUSH FIELD, GA","72218","00090495","1961-1990","","Mean of 3-Hourly Observations","hPa","1020.5","","1018.9","","1017.4","","1016.6","","1015.9","","1015.9","","1016.7","","1016.9","","1017.3","","1018.8","","1019.6","","1020.6","","1017.9","","1017.9",""
"UNITED STATES OF AMERICA","AUGUSTA/BUSH FIELD, GA","72218","00090495","1961-1990","","Number of Years used to Calculate Normal","hPa","29","","29","","29","","29","","30","","30","","29","","29","","29","","29","","29","","29","","28","","-9999.9","1"
"UNITED STATES OF AMERICA","ATLANTA/HARTSFIELD INTL AP GA","72219","00090451","1961-1990","","Mean of 3-Hourly Observations","hPa","1020.6","","1019.0","","1017.4","","1016.7","","1016.1","","1016.2","","1017.2","","1017.3","","1017.7","","1019.2","","1019.7","","1020.6","","1018.1","","1018.1",""
"UNITED STATES OF AMERICA","ATLANTA/HARTSFIELD INTL AP GA","72219","00090451","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","PENSACOLA FAA AP, FL","72222","00086997","1965-1990","","Mean of 3-Hourly Observations","hPa","1021.0","","1019.9","","1018.2","","1017.7","","1015.7","","1016.3","","1017.4","","1017.0","","1015.9","","1017.7","","1019.8","","1020.4","","1018.1","","1018.1",""
"UNITED STATES OF AMERICA","PENSACOLA FAA AP, FL","72222","00086997","1965-1990","","Number of Years used to Calculate Normal","hPa","16","","16","","16","","16","","15","","15","","15","","15","","15","","16","","16","","16","","15","","-9999.9","1"
"UNITED STATES OF AMERICA","MOBILE/WSO AIRPORT AL","72223","00015478","1961-1990","","Mean of 3-Hourly Observations","hPa","1021.0","","1019.5","","1017.5","","1016.8","","1015.7","","1015.7","","1017.0","","1016.4","","1016.0","","1018.1","","1019.4","","1020.7","","1017.8","","1017.8",""
"UNITED STATES OF AMERICA","MOBILE/WSO AIRPORT AL","72223","00015478","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","MONTGOMERY AL","72226","00015550","1961-1990","","Mean of 3-Hourly Observations","hPa","1021.5","","1019.8","","1017.9","","1017.1","","1016.1","","1016.0","","1017.2","","1016.8","","1016.9","","1019.0","","1020.0","","1021.3","","1018.3","","1018.3",""
"UNITED STATES OF AMERICA","MONTGOMERY AL","72226","00015550","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","BIRMINGHAM/MUNICIPAL ARPT AL","72228","00010831","1961-1990","","Mean of 3-Hourly Observations","hPa","1021.6","","1019.8","","1017.7","","1017.0","","1016.2","","1016.2","","1017.3","","1017.2","","1017.5","","1019.5","","1020.2","","1021.3","","1018.5","","1018.5",""
"UNITED STATES OF AMERICA","BIRMINGHAM/MUNICIPAL ARPT AL","72228","00010831","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","NEW ORLEANS, LA","72231","00166660","1961-1990","","Mean of 3-Hourly Observations","hPa","1021.0","","1019.5","","1017.3","","1016.5","","1015.3","","1015.5","","1016.9","","1016.2","","1015.6","","1018.0","","1019.3","","1020.5","","1017.6","","1017.6",""
"UNITED STATES OF AMERICA","NEW ORLEANS, LA","72231","00166660","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
